year,temperature,precipitation,elevation,slope,nightlight,population_density,road_density,mining_density,forest_area_percent,cropland_area_percent,impervious_area_percent,VHI,h3_index,latitude,longitude
2017,18.70887334311071,1495.9454785066905,560.4252291309874,21.45667250864638,7.495472811999447,269.83258243818136,0.1623013374694854,0.0,99.30265306122448,0.543265306122449,0.1540816326530612,0.8600478379501085,8541ac27fffffff,24.91376763882288,115.48176147502429
2018,18.643491377530545,1421.9622466386663,560.4252291309874,21.45667250864638,7.331688670643392,265.8346610202577,0.1623013374694854,0.0,99.40122448979592,0.4446938775510204,0.1540816326530612,0.8463760717719088,8541ac27fffffff,24.91376763882288,115.48176147502429
2019,19.00472365440554,2004.1281085192527,560.4252291309874,21.45667250864638,6.79683096521864,273.699526591994,0.1623013374694854,0.0,99.30551020408164,0.5404081632653062,0.1540816326530612,0.8146598584519362,8541ac27fffffff,24.91376763882288,115.48176147502429
2020,19.12246054860957,1421.2158033462065,560.4252291309874,21.45667250864638,7.594563514624183,276.36412369197353,0.1623013374694854,0.0,99.3622448979592,0.4836734693877551,0.1538775510204081,0.8216239116004843,8541ac27fffffff,24.91376763882288,115.48176147502429
2021,19.12246054860957,1421.2158033462065,560.4252291309874,21.45667250864638,7.746454784916667,279.12776492889327,0.1623013374694854,0.0,99.3622448979592,0.4836734693877551,0.1538775510204081,0.8380026551097144,8541ac27fffffff,24.91376763882288,115.48176147502429
2022,19.12246054860957,1421.2158033462065,560.4252291309874,21.45667250864638,7.898346055209151,281.891406165813,0.1623013374694854,0.0,99.3622448979592,0.4836734693877551,0.1538775510204081,0.8378580051962523,8541ac27fffffff,24.91376763882288,115.48176147502429
2023,19.12246054860957,1421.2158033462065,560.4252291309874,21.45667250864638,8.050237325501634,284.65504740273275,0.1623013374694854,0.0,99.3622448979592,0.4836734693877551,0.1538775510204081,0.8655593285815866,8541ac27fffffff,24.91376763882288,115.48176147502429
2024,19.12246054860957,1421.2158033462065,560.4252291309874,21.45667250864638,8.202128595794118,287.4186886396525,0.1623013374694854,0.0,99.3622448979592,0.4836734693877551,0.1538775510204081,0.8603169784834448,8541ac27fffffff,24.91376763882288,115.48176147502429
2000,18.177581538841,1936.6584670277373,447.8825399773458,18.126448157361366,3.301826495501949,412.9153102064786,0.3611908966467167,0.0,98.86632653061224,0.7448979591836735,0.3887755102040816,0.5063802518041882,8541ac2bfffffff,25.06830742795052,115.69103006806353
2001,18.485849206697825,1928.095795219572,447.8825399773458,18.126448157361366,3.027749210844396,423.2756187331377,0.3611908966467167,0.0,98.72857142857144,0.7855102040816327,0.4859183673469388,0.5094540066013445,8541ac2bfffffff,25.06830742795052,115.69103006806353
2002,18.753047279769813,1715.5318458044155,447.8825399773458,18.126448157361366,3.0171692033059023,433.1999895159687,0.3611908966467167,0.0,99.01959183673468,0.5914285714285714,0.3889795918367347,0.4933245798843794,8541ac2bfffffff,25.06830742795052,115.69103006806353
2003,18.8441310141937,1259.0415139018787,447.8825399773458,18.126448157361366,2.156355168630324,443.4098069726878,0.3611908966467167,0.0,98.9316326530612,0.5822448979591837,0.4861224489795918,0.460792810882388,8541ac2bfffffff,25.06830742795052,115.69103006806353
2004,18.68842805009404,1456.794278198222,447.8825399773458,18.126448157361366,2.515955808106023,441.1170815428277,0.3611908966467167,0.0,99.02877551020408,0.5822448979591837,0.3889795918367347,0.4458584026266381,8541ac2bfffffff,25.06830742795052,115.69103006806353
2005,18.448913776487032,1700.4904132358442,447.8825399773458,18.126448157361366,2.228248259345418,450.79512428228986,0.3611908966467167,0.0,99.02877551020408,0.4851020408163265,0.4861224489795918,0.4186852107402538,8541ac2bfffffff,25.06830742795052,115.69103006806353
2006,18.7734157786424,2175.0762488384366,447.8825399773458,18.126448157361366,2.571536065915765,454.3714420527154,0.3611908966467167,0.0,98.9316326530612,0.3881632653061224,0.68,0.474280370636572,8541ac2bfffffff,25.06830742795052,115.69103006806353
2007,18.883491099449994,1525.4583525457574,447.8825399773458,18.126448157361366,2.813546348605168,462.13344101460274,0.3611908966467167,0.0,99.12571428571428,0.1942857142857142,0.68,0.42528162876895,8541ac2bfffffff,25.06830742795052,115.69103006806353
2008,18.262458256713444,1653.205141657138,447.8825399773458,18.126448157361366,4.5652162876224285,467.2599638584991,0.3611908966467167,0.0,98.83469387755102,0.2912244897959183,0.8740816326530612,0.4505411931813211,8541ac2bfffffff,25.06830742795052,115.69103006806353
2009,19.19803972946182,1269.7956914205097,447.8825399773458,18.126448157361366,3.160035175587094,471.1558978753019,0.3611908966467167,0.0,98.77938775510204,0.3461224489795917,0.8742857142857142,0.4486669140199164,8541ac2bfffffff,25.06830742795052,115.69103006806353
2010,18.56349643512175,1789.132020820343,447.8825399773458,18.126448157361366,4.792636006500096,493.36620558424863,0.3611908966467167,0.0,99.03367346938776,0.2861224489795918,0.68,0.499753703336858,8541ac2bfffffff,25.06830742795052,115.69103006806353
2011,18.05320337705226,1561.153046609158,447.8825399773458,18.126448157361366,3.856440590838909,485.7382027567384,0.3611908966467167,0.0,98.61714285714284,0.4116326530612244,0.9710204081632652,0.5123977410208025,8541ac2bfffffff,25.06830742795052,115.69103006806353
2012,18.32126519697236,1933.2841493825536,447.8825399773458,18.126448157361366,5.000950154809728,511.6032664523006,0.3611908966467167,0.0,98.8391836734694,0.1330612244897959,1.0279591836734694,0.5656104649888258,8541ac2bfffffff,25.06830742795052,115.69103006806353
2013,18.59688131476968,1576.4532193432908,447.8825399773458,18.126448157361366,5.440938757552036,508.462595586705,0.3611908966467167,0.0,98.874693877551,0.0971428571428571,1.0279591836734694,0.5848717824984625,8541ac2bfffffff,25.06830742795052,115.69103006806353
2014,19.13150426019281,1398.577817849645,447.8825399773458,18.126448157361366,5.271358327129264,513.4338751629264,0.3611908966467167,0.0,98.19530612244895,0.2914285714285714,1.513469387755102,0.5605523858281554,8541ac2bfffffff,25.06830742795052,115.69103006806353
2015,18.91560317474861,1863.676596523049,447.8825399773458,18.126448157361366,4.8456154345657385,534.4222048685414,0.3611908966467167,0.0,97.56448979591836,0.8251020408163265,1.6102040816326533,0.5993005312470571,8541ac2bfffffff,25.06830742795052,115.69103006806353
2016,18.80441982030835,2374.8047455677333,447.8825399773458,18.126448157361366,3.690599516046945,539.095511951318,0.3611908966467167,0.0,96.63551020408164,1.9075510204081632,1.45734693877551,0.5650333989066367,8541ac2bfffffff,25.06830742795052,115.69103006806353
2017,19.063750686725896,1409.2067547975096,447.8825399773458,18.126448157361366,8.186626369941168,549.0012275465884,0.3611908966467167,0.0,95.76142857142858,2.5875510204081635,1.6512244897959183,0.6619034883888424,8541ac2bfffffff,25.06830742795052,115.69103006806353
2018,18.930791601768675,1350.7534423296545,447.8825399773458,18.126448157361366,8.110689012481648,552.3648038109847,0.3611908966467167,0.0,95.95571428571428,2.393469387755102,1.6514285714285717,0.613765928101997,8541ac2bfffffff,25.06830742795052,115.69103006806353
2019,19.33504473211638,1818.1169933666029,447.8825399773458,18.126448157361366,7.78799771018067,562.4703264947234,0.3611908966467167,0.0,96.0116326530612,2.434081632653061,1.5546938775510202,0.5928893458356174,8541ac2bfffffff,25.06830742795052,115.69103006806353
2020,19.337735269742595,1370.550297362165,447.8825399773458,18.126448157361366,8.621787771431823,570.2293287957673,0.3611908966467167,0.0,96.38714285714286,2.027755102040816,1.5848979591836734,0.5666192914342345,8541ac2bfffffff,25.06830742795052,115.69103006806353
2021,19.337735269742595,1370.550297362165,447.8825399773458,18.126448157361366,8.79422352686046,575.931622083725,0.3611908966467167,0.0,96.38714285714286,2.027755102040816,1.5848979591836734,0.6147380978450772,8541ac2bfffffff,25.06830742795052,115.69103006806353
2022,19.337735269742595,1370.550297362165,447.8825399773458,18.126448157361366,8.966659282289095,581.6339153716826,0.3611908966467167,0.0,96.38714285714286,2.027755102040816,1.5848979591836734,0.627259145816652,8541ac2bfffffff,25.06830742795052,115.69103006806353
2023,19.337735269742595,1370.550297362165,447.8825399773458,18.126448157361366,9.139095037717732,587.3362086596403,0.3611908966467167,0.0,96.38714285714286,2.027755102040816,1.5848979591836734,0.6340090381838227,8541ac2bfffffff,25.06830742795052,115.69103006806353
2024,19.337735269742595,1370.550297362165,447.8825399773458,18.126448157361366,9.31153079314637,593.038501947598,0.3611908966467167,0.0,96.38714285714286,2.027755102040816,1.5848979591836734,0.6406760433549965,8541ac2bfffffff,25.06830742795052,115.69103006806353
2000,17.477305746330128,2025.1982066518297,737.7201200391078,23.407505828630786,3.0877603045641018,229.5348821791823,0.0371748321252671,0.0,99.61204081632653,0.1940816326530612,0.1938775510204081,0.6667218159380345,8541ac2ffffffff,25.05143575232396,115.5332442710582
2001,17.768249216789577,2071.141367506328,737.7201200391078,23.407505828630786,2.8022570889605127,213.376834473123,0.0371748321252671,0.0,99.61204081632653,0.1940816326530612,0.1938775510204081,0.6800098521221698,8541ac2ffffffff,25.05143575232396,115.5332442710582
2002,18.03173892868414,1822.4046673822063,737.7201200391078,23.407505828630786,2.688747271622748,218.8271145639854,0.0371748321252671,0.0,99.51510204081632,0.1940816326530612,0.2908163265306122,0.6530029475613119,8541ac2ffffffff,25.05143575232396,115.5332442710582
2003,18.090200452797617,1367.3328734727218,737.7201200391078,23.407505828630786,2.0199799879039686,213.37711962208888,0.0371748321252671,0.0,99.6122448979592,0.096938775510204,0.2908163265306122,0.6527344431918388,8541ac2ffffffff,25.05143575232396,115.5332442710582
2004,17.87304523227066,1585.0517523461565,737.7201200391078,23.407505828630786,2.3263396336970685,217.57414069563603,0.0371748321252671,0.0,99.6122448979592,0.096938775510204,0.2908163265306122,0.6703542591328889,8541ac2ffffffff,25.05143575232396,115.5332442710582
2005,17.712709320362734,1848.737522288677,737.7201200391078,23.407505828630786,2.032976079887441,226.48284188810828,0.0371748321252671,0.0,99.70918367346938,0.096938775510204,0.1938775510204081,0.6376082193132148,8541ac2ffffffff,25.05143575232396,115.5332442710582
2006,18.005867794289177,2343.4596808656484,737.7201200391078,23.407505828630786,2.3044237153969287,216.8114419129293,0.0371748321252671,0.0,99.8061224489796,0.0,0.1938775510204081,0.6772769364785689,8541ac2ffffffff,25.05143575232396,115.5332442710582
2007,18.12492058713466,1612.0673466240928,737.7201200391078,23.407505828630786,2.501483743818171,214.2725687262296,0.0371748321252671,0.0,99.8061224489796,0.0,0.1938775510204081,0.6300262651114263,8541ac2ffffffff,25.05143575232396,115.5332442710582
2008,17.48589993132081,1796.8649776304935,737.7201200391078,23.407505828630786,4.09079200357118,214.5975455127081,0.0371748321252671,0.0,99.8061224489796,0.0,0.1938775510204081,0.6327350955456721,8541ac2ffffffff,25.05143575232396,115.5332442710582
2009,18.358218946086986,1351.379969335809,737.7201200391078,23.407505828630786,2.833263603067602,213.0605823421452,0.0371748321252671,0.0,99.70918367346938,0.0,0.2908163265306122,0.644109901274602,8541ac2ffffffff,25.05143575232396,115.5332442710582
2010,17.814185751769042,1965.0046697841733,737.7201200391078,23.407505828630786,3.918216231901309,206.22782337670327,0.0371748321252671,0.0,99.70918367346938,0.096938775510204,0.1938775510204081,0.6638036966615463,8541ac2ffffffff,25.05143575232396,115.5332442710582
2011,17.265751034537107,1690.0622251315635,737.7201200391078,23.407505828630786,3.133542969762285,206.5922327737431,0.0371748321252671,0.0,99.8061224489796,0.0,0.1938775510204081,0.6806158097980598,8541ac2ffffffff,25.05143575232396,115.5332442710582
2012,17.60665330603572,2077.374862196521,737.7201200391078,23.407505828630786,4.057551516821264,207.0938579869189,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7257991639733139,8541ac2ffffffff,25.05143575232396,115.5332442710582
2013,17.860166662393205,1677.8011865482258,737.7201200391078,23.407505828630786,4.070836334714002,210.2189003290505,0.0371748321252671,0.0,99.8061224489796,0.0,0.1938775510204081,0.7563978069075017,8541ac2ffffffff,25.05143575232396,115.5332442710582
2014,18.30889721941665,1535.8990298562198,737.7201200391078,23.407505828630786,3.996545569385438,215.4735864475212,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7438292982639689,8541ac2ffffffff,25.05143575232396,115.5332442710582
2015,18.190486121153864,2023.4480100457297,737.7201200391078,23.407505828630786,3.9198156705605767,214.3865220327564,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7607300740600048,8541ac2ffffffff,25.05143575232396,115.5332442710582
2016,18.12128517535024,2502.487081767365,737.7201200391078,23.407505828630786,2.864059052667844,225.98588893602027,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7157792073600268,8541ac2ffffffff,25.05143575232396,115.5332442710582
2017,18.300740617203736,1498.7775317092512,737.7201200391078,23.407505828630786,7.741001134076586,228.9499814470732,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.812752596903401,8541ac2ffffffff,25.05143575232396,115.5332442710582
2018,18.13130274976438,1452.2432661305563,737.7201200391078,23.407505828630786,7.751227400455596,231.21045848305417,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7798450863591607,8541ac2ffffffff,25.05143575232396,115.5332442710582
2019,18.55066905017369,1936.4959863970128,737.7201200391078,23.407505828630786,7.154419779164099,236.46445308155583,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7804180987622185,8541ac2ffffffff,25.05143575232396,115.5332442710582
2020,18.67931669654477,1470.941668816689,737.7201200391078,23.407505828630786,8.11764050263341,238.45383403963052,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.7838506447554684,8541ac2ffffffff,25.05143575232396,115.5332442710582
2021,18.67931669654477,1470.941668816689,737.7201200391078,23.407505828630786,8.279993312686079,240.83837238002684,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.783046124503088,8541ac2ffffffff,25.05143575232396,115.5332442710582
2022,18.67931669654477,1470.941668816689,737.7201200391078,23.407505828630786,8.442346122738748,243.22291072042313,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.797956460886042,8541ac2ffffffff,25.05143575232396,115.5332442710582
2023,18.67931669654477,1470.941668816689,737.7201200391078,23.407505828630786,8.604698932791415,245.60744906081945,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.8137102758783696,8541ac2ffffffff,25.05143575232396,115.5332442710582
2024,18.67931669654477,1470.941668816689,737.7201200391078,23.407505828630786,8.767051742844084,247.99198740121574,0.0371748321252671,0.0,99.9030612244898,0.0,0.096938775510204,0.8184126707711361,8541ac2ffffffff,25.05143575232396,115.5332442710582
2000,18.44343419168097,1927.7457073694204,371.0260338650139,16.59121417460235,3.3848621193379205,600.4526611618309,0.3065982644293685,0.0,68.63583333333332,28.64527777777778,2.717777777777778,0.2969368190385041,8541ac33fffffff,24.81018931495145,115.74565007557123
2001,18.730142905827325,1846.078398520591,371.0260338650139,16.59121417460235,3.486901307060128,617.1412948175997,0.3065982644293685,0.0,68.3725,28.72138888888889,2.9066666666666667,0.3022622221987925,8541ac33fffffff,24.81018931495145,115.74565007557123
2002,18.99256559917584,1590.6004897091016,371.0260338650139,16.59121417460235,3.505280860137893,628.2253373788349,0.3065982644293685,0.0,68.75833333333334,28.26111111111111,2.980833333333333,0.3041796538733339,8541ac33fffffff,24.81018931495145,115.74565007557123
2003,18.968572635122687,1230.555853048147,371.0260338650139,16.59121417460235,2.4999220218491347,646.7588347631277,0.3065982644293685,0.0,66.65305555555555,30.13777777777777,3.2088888888888887,0.2857147479634953,8541ac33fffffff,24.81018931495145,115.74565007557123
2004,18.80399142727365,1451.2601563510798,371.0260338650139,16.59121417460235,2.7568656189310614,641.5054740812994,0.3065982644293685,0.0,66.25333333333333,30.70611111111112,3.040277777777778,0.2837677055992025,8541ac33fffffff,24.81018931495145,115.74565007557123
2005,18.64961191836776,1824.573148322039,371.0260338650139,16.59121417460235,2.403771576328435,647.212851395807,0.3065982644293685,0.0,66.76111111111112,30.22805555555556,3.0119444444444445,0.2914199537719114,8541ac33fffffff,24.81018931495145,115.74565007557123
2006,18.985639710407813,2395.978472771648,371.0260338650139,16.59121417460235,2.671005611682346,661.2107008834648,0.3065982644293685,0.0,66.05944444444444,30.90472222222222,3.035555555555556,0.3108141846888501,8541ac33fffffff,24.81018931495145,115.74565007557123
2007,19.047016332825983,1558.0760698954518,371.0260338650139,16.59121417460235,3.116099627576403,678.1320974115988,0.3065982644293685,0.0,65.91527777777777,30.942500000000003,3.1422222222222222,0.2727641517212363,8541ac33fffffff,24.81018931495145,115.74565007557123
2008,18.46149645006178,1617.4570332924804,371.0260338650139,16.59121417460235,4.933817601411113,644.5480741299834,0.3065982644293685,0.0,65.48444444444445,31.15222222222222,3.3627777777777776,0.3127630283254829,8541ac33fffffff,24.81018931495145,115.74565007557123
2009,19.4418790934199,1228.4969253850102,371.0260338650139,16.59121417460235,3.1950047200531086,656.2192094042101,0.3065982644293685,0.0,67.07416666666667,29.401666666666667,3.523888888888889,0.2914171479571684,8541ac33fffffff,24.81018931495145,115.74565007557123
2010,18.70049563098793,1747.1940546362002,371.0260338650139,16.59121417460235,5.638014581588351,695.4409506233396,0.3065982644293685,0.0,67.24333333333334,28.92388888888889,3.833055555555556,0.3442755654487986,8541ac33fffffff,24.81018931495145,115.74565007557123
2011,18.34272773853782,1461.4931022432977,371.0260338650139,16.59121417460235,4.279578971801126,694.9628237587629,0.3065982644293685,0.0,67.55361111111111,28.975277777777777,3.4716666666666667,0.3338737076424826,8541ac33fffffff,24.81018931495145,115.74565007557123
2012,18.56318028589542,1861.7017601009184,371.0260338650139,16.59121417460235,4.7971618248235295,687.0129623248954,0.3065982644293685,0.0,68.14777777777778,28.14388888888889,3.7083333333333335,0.4510890298731655,8541ac33fffffff,24.81018931495145,115.74565007557123
2013,18.71590329303639,1688.9436203599353,371.0260338650139,16.59121417460235,5.289245566533459,686.7284201695111,0.3065982644293685,0.0,67.84638888888888,27.97138888888889,4.1825,0.4161511250678416,8541ac33fffffff,24.81018931495145,115.74565007557123
2014,19.232623139752786,1408.791739350169,371.0260338650139,16.59121417460235,6.149529954872568,705.4511891566541,0.3065982644293685,0.0,67.72111111111111,28.627777777777776,3.65,0.4121497884359988,8541ac33fffffff,24.81018931495145,115.74565007557123
2015,19.15424338403827,1912.700720105648,371.0260338650139,16.59121417460235,5.969435067217549,691.2159553004125,0.3065982644293685,0.0,67.73388888888888,29.0875,3.1780555555555554,0.4372667202825996,8541ac33fffffff,24.81018931495145,115.74565007557123
2016,19.00304735348673,2322.256564646106,371.0260338650139,16.59121417460235,5.059887551314883,712.3209494147854,0.3065982644293685,0.0,67.03666666666668,30.04805555555556,2.915277777777778,0.4196090072223058,8541ac33fffffff,24.81018931495145,115.74565007557123
2017,19.23824601372274,1421.865230639411,371.0260338650139,16.59121417460235,9.174206063701014,725.7966710263868,0.3065982644293685,0.0,66.34194444444444,30.96194444444444,2.6966666666666668,0.5136993261672677,8541ac33fffffff,24.81018931495145,115.74565007557123
2018,19.24840405313273,1263.2729040374672,371.0260338650139,16.59121417460235,9.541995621075587,734.9596534100054,0.3065982644293685,0.0,66.62861111111111,30.778888888888886,2.591666666666667,0.5285315822160997,8541ac33fffffff,24.81018931495145,115.74565007557123
2019,19.607746972669474,1880.1063372386247,371.0260338650139,16.59121417460235,9.16945899634107,734.3352147563692,0.3065982644293685,0.0,66.59166666666667,30.765277777777776,2.6425,0.4973143841621053,8541ac33fffffff,24.81018931495145,115.74565007557123
2020,19.592076622904024,1388.5626843915877,371.0260338650139,16.59121417460235,9.492697171901147,743.6626558537787,0.3065982644293685,0.0,66.86361111111111,30.33277777777778,2.8036111111111115,0.4763951351555321,8541ac33fffffff,24.81018931495145,115.74565007557123
2021,19.592076622904024,1388.5626843915877,371.0260338650139,16.59121417460235,9.682551115339171,751.0992824123165,0.3065982644293685,0.0,66.86361111111111,30.33277777777778,2.8036111111111115,0.5217698848122042,8541ac33fffffff,24.81018931495145,115.74565007557123
2022,19.592076622904024,1388.5626843915877,371.0260338650139,16.59121417460235,9.872405058777193,758.5359089708543,0.3065982644293685,0.0,66.86361111111111,30.33277777777778,2.8036111111111115,0.5164963039278503,8541ac33fffffff,24.81018931495145,115.74565007557123
2023,19.592076622904024,1388.5626843915877,371.0260338650139,16.59121417460235,10.062259002215217,765.9725355293921,0.3065982644293685,0.0,66.86361111111111,30.33277777777778,2.8036111111111115,0.5249705793914998,8541ac33fffffff,24.81018931495145,115.74565007557123
2024,19.592076622904024,1388.5626843915877,371.0260338650139,16.59121417460235,10.25211294565324,773.4091620879299,0.3065982644293685,0.0,66.86361111111111,30.33277777777778,2.8036111111111115,0.544793145319537,8541ac33fffffff,24.81018931495145,115.74565007557123
2000,18.732300338314108,1978.1495384344057,344.42067435620584,17.411815881282685,3.09405586159291,493.8496371351287,0.1755804743359462,0.0,79.69204081632653,19.6565306122449,0.6514285714285715,0.4502311832663855,8541ac37fffffff,24.793109542982503,115.588106355309
2001,19.07320247952889,1873.123587543172,344.42067435620584,17.411815881282685,2.814101143794108,498.2723510311574,0.1755804743359462,0.0,78.97285714285715,20.31530612244898,0.7118367346938776,0.4753917590050762,8541ac37fffffff,24.793109542982503,115.588106355309
2002,19.346024745926943,1635.3706037955717,344.42067435620584,17.411815881282685,2.831285470532576,482.9740036956855,0.1755804743359462,0.0,79.11102040816327,20.230204081632653,0.6585714285714286,0.4469097158072165,8541ac37fffffff,24.793109542982503,115.588106355309
2003,19.295522487760365,1265.3914374455624,344.42067435620584,17.411815881282685,2.1874534547926805,486.9826884130708,0.1755804743359462,0.0,78.27857142857142,20.973673469387755,0.7477551020408163,0.4530711106892567,8541ac37fffffff,24.793109542982503,115.588106355309
2004,19.192929484004395,1503.3930021761896,344.42067435620584,17.411815881282685,2.625403773173857,494.7803445906389,0.1755804743359462,0.0,78.11061224489796,21.288571428571423,0.6006122448979592,0.4374327989741004,8541ac37fffffff,24.793109542982503,115.588106355309
2005,18.956604032734447,1866.8148889773613,344.42067435620584,17.411815881282685,2.152049353774619,494.90567438148497,0.1755804743359462,0.0,78.04959183673469,21.27979591836735,0.6706122448979591,0.4253209084864557,8541ac37fffffff,24.793109542982503,115.588106355309
2006,19.310233882871383,2447.4365956005454,344.42067435620584,17.411815881282685,2.43183355659291,504.0672372833264,0.1755804743359462,0.0,77.99183673469388,21.379591836734694,0.6285714285714286,0.465148403139919,8541ac37fffffff,24.793109542982503,115.588106355309
2007,19.404432479308124,1597.3911155595845,344.42067435620584,17.411815881282685,2.653387198666854,510.0540870159608,0.1755804743359462,0.0,79.01632653061225,20.361632653061225,0.6220408163265306,0.4146758265599668,8541ac37fffffff,24.793109542982503,115.588106355309
2008,18.82059043066579,1675.4201042850464,344.42067435620584,17.411815881282685,4.283802152219739,547.3877893999952,0.1755804743359462,0.0,78.40795918367347,20.98938775510204,0.6024489795918367,0.4423045689968898,8541ac37fffffff,24.793109542982503,115.588106355309
2009,19.7963365803198,1279.5827102350695,344.42067435620584,17.411815881282685,2.9639138750071847,536.7910128451005,0.1755804743359462,0.0,78.61795918367348,20.70326530612245,0.6787755102040818,0.4291500401697488,8541ac37fffffff,24.793109542982503,115.588106355309
2010,18.97582808686142,1870.0324516307207,344.42067435620584,17.411815881282685,3.984585831045678,523.0531458657675,0.1755804743359462,0.0,78.71938775510205,20.54877551020408,0.7326530612244898,0.4905946117365255,8541ac37fffffff,24.793109542982503,115.588106355309
2011,18.639057259685405,1544.4954959967326,344.42067435620584,17.411815881282685,3.201179306644072,525.754085788095,0.1755804743359462,0.0,79.05714285714286,20.156326530612244,0.7869387755102041,0.46833764715971,8541ac37fffffff,24.793109542982503,115.588106355309
2012,18.873774479462973,1901.80603894299,344.42067435620584,17.411815881282685,4.059708668386096,544.8611954175011,0.1755804743359462,0.0,79.83938775510204,19.63142857142857,0.5291836734693878,0.5568958039672571,8541ac37fffffff,24.793109542982503,115.588106355309
2013,19.05434552339605,1720.5339816237072,344.42067435620584,17.411815881282685,4.119229856272746,547.4729930908067,0.1755804743359462,0.0,79.17775510204082,19.81551020408164,1.006530612244898,0.5722469784936629,8541ac37fffffff,24.793109542982503,115.588106355309
2014,19.5838345282542,1455.780142681191,344.42067435620584,17.411815881282685,4.061979189833589,512.167268179431,0.1755804743359462,0.0,79.17795918367347,19.47122448979592,1.3510204081632653,0.5607555372541826,8541ac37fffffff,24.793109542982503,115.588106355309
2015,19.4831409869091,1954.5570471925728,344.42067435620584,17.411815881282685,4.146314030034757,545.1447462833759,0.1755804743359462,0.0,79.30469387755102,19.74265306122449,0.9528571428571428,0.5838801070089423,8541ac37fffffff,24.793109542982503,115.588106355309
2016,19.31750101477112,2398.81565460669,344.42067435620584,17.411815881282685,3.645235033170212,557.0393577622027,0.1755804743359462,0.0,78.53673469387755,20.44081632653061,1.0220408163265309,0.5627429504799379,8541ac37fffffff,24.793109542982503,115.588106355309
2017,19.552053443531463,1453.169755739493,344.42067435620584,17.411815881282685,7.611350848030141,563.9113489986556,0.1755804743359462,0.0,77.01061224489796,22.196734693877552,0.7924489795918367,0.6425656306599673,8541ac37fffffff,24.793109542982503,115.588106355309
2018,19.59240569796138,1328.361554417729,344.42067435620584,17.411815881282685,7.667483455227167,564.6750635978507,0.1755804743359462,0.0,77.35795918367347,21.85489795918368,0.7873469387755102,0.6301099417006323,8541ac37fffffff,24.793109542982503,115.588106355309
2019,19.91994460841145,1970.9876147660923,344.42067435620584,17.411815881282685,7.038794803351204,592.7488177215375,0.1755804743359462,0.0,77.67163265306122,21.56816326530612,0.7604081632653062,0.6077734273883951,8541ac37fffffff,24.793109542982503,115.588106355309
2020,19.996202189722,1372.7183551337257,344.42067435620584,17.411815881282685,8.086734976929574,600.5015975457488,0.1755804743359462,0.0,77.97510204081632,21.16244897959184,0.8630612244897959,0.573693648335025,8541ac37fffffff,24.793109542982503,115.588106355309
2021,19.996202189722,1372.7183551337257,344.42067435620584,17.411815881282685,8.248469676468165,606.5066135212063,0.1755804743359462,0.0,77.97510204081632,21.16244897959184,0.8630612244897959,0.6220779732195499,8541ac37fffffff,24.793109542982503,115.588106355309
2022,19.996202189722,1372.7183551337257,344.42067435620584,17.411815881282685,8.410204376006757,612.5116294966638,0.1755804743359462,0.0,77.97510204081632,21.16244897959184,0.8630612244897959,0.639878162919262,8541ac37fffffff,24.793109542982503,115.588106355309
2023,19.996202189722,1372.7183551337257,344.42067435620584,17.411815881282685,8.571939075545348,618.5166454721214,0.1755804743359462,0.0,77.97510204081632,21.16244897959184,0.8630612244897959,0.6298380337657377,8541ac37fffffff,24.793109542982503,115.588106355309
2024,19.996202189722,1372.7183551337257,344.42067435620584,17.411815881282685,8.73367377508394,624.5216614475788,0.1755804743359462,0.0,77.97510204081632,21.16244897959184,0.8630612244897959,0.6635307022181876,8541ac37fffffff,24.793109542982503,115.588106355309
2000,18.122603141083538,1923.6229576679048,574.6810043160609,19.924670607918472,3.2320375806526145,223.4989480640984,0.3804309409419721,0.0,95.09108695652174,4.702173913043478,0.2069565217391304,0.4646922645166906,8541ac3bfffffff,24.94771891185913,115.797090453112
2001,18.39913547713016,1852.410056012748,574.6810043160609,19.924670607918472,3.1031228111321068,213.8179705616897,0.3804309409419721,0.0,95.4204347826087,4.372608695652174,0.2069565217391304,0.4647460336362209,8541ac3bfffffff,24.94771891185913,115.797090453112
2002,18.654266308719865,1630.237770181188,574.6810043160609,19.924670607918472,3.341081081000462,220.10751095761475,0.3804309409419721,0.0,95.8508695652174,3.94217391304348,0.2069565217391304,0.4633240228285706,8541ac3bfffffff,24.94771891185913,115.797090453112
2003,18.694874196287984,1224.398322849443,574.6810043160609,19.924670607918472,2.202638690589395,231.56219039675668,0.3804309409419721,0.0,95.74565217391304,4.047173913043479,0.2069565217391304,0.4336638934236301,8541ac3bfffffff,24.94771891185913,115.797090453112
